1;0;2604.00;9.90;2435.00;0.00;0.40
2;0;2698.00;9.90;2392.00;0.00;0.48
3;0;2719.00;9.90;2517.00;0.00;0.56
4;0;544.00;9.50;262.00;0.00;5.92
5;0;105.00;9.50;705.00;0.00;5.68
6;0;2558.00;9.90;2321.00;0.00;0.44
7;0;1098.00;9.50;355.00;0.00;3.44
8;0;1351.00;9.50;828.00;0.00;2.80
9;0;1545.00;9.50;267.00;0.00;5.92
10;0;2589.00;9.90;2321.00;0.00;0.48
11;0;2600.00;9.90;2335.00;0.00;0.44
12;0;2386.00;9.50;88.00;0.00;2.04
13;0;2631.00;9.90;1383.00;0.00;0.32
14;0;2139.00;9.50;102.00;0.00;2.24
15;0;2956.00;9.50;233.00;0.00;5.00
16;0;2656.00;9.50;147.00;0.00;2.68
17;0;3337.00;9.50;321.00;0.00;5.48
18;0;3407.00;9.50;650.00;0.00;3.12
19;0;2564.00;9.90;2443.00;0.00;0.36
20;0;3659.00;9.50;655.00;0.00;2.16
21;0;4239.00;9.50;601.00;0.00;1.60
22;0;4551.00;9.50;708.00;0.00;2.88
23;0;2776.00;9.90;1921.00;0.00;0.40
24;0;3951.00;10.42;1966.00;0.00;0.24
25;0;3967.00;9.90;95.00;0.00;4.52
26;0;955.00;9.50;212.00;0.00;5.20
27;0;2517.00;9.90;2378.00;0.00;0.32
28;0;3873.00;10.50;1587.00;0.00;0.24
29;0;3760.00;9.50;720.00;0.00;2.72
30;0;3724.00;9.50;594.00;0.00;3.24
31;0;2240.00;9.90;128.00;0.00;0.32
32;0;2135.00;9.90;268.00;0.00;0.28
33;0;4015.00;12.42;1588.00;0.00;0.28
35;0;1997.00;9.90;622.00;0.00;0.36
36;0;4006.00;12.87;1578.00;0.00;0.28
37;0;2817.00;9.50;378.00;0.00;3.32
38;0;2514.00;9.90;2231.00;0.00;0.40
39;0;2400.00;9.90;140.00;0.00;0.32
40;0;1407.00;9.50;704.00;0.00;2.68
41;0;1628.00;9.50;555.00;0.00;4.68
42;0;2025.00;9.50;144.00;0.00;2.44
43;0;1966.00;9.90;633.00;0.00;0.32
44;0;2793.00;9.90;1991.00;0.00;0.40
45;0;2739.00;9.90;2526.00;0.00;0.52
46;0;2607.00;9.90;2404.00;0.00;0.32
47;0;2507.00;9.90;254.00;0.00;0.24
48;0;2212.00;9.90;230.00;0.00;0.32
49;0;3999.00;10.50;1591.00;0.00;0.24
50;0;2277.00;9.90;2381.00;0.00;0.32
51;0;2831.00;9.50;252.00;0.00;2.56
53;0;4530.00;9.50;607.00;0.00;2.84
55;0;3953.00;9.50;306.00;0.00;2.88
56;0;2370.00;9.90;199.00;0.00;0.24
57;0;3639.00;9.50;277.00;0.00;3.96
58;0;2501.00;9.90;2228.00;0.00;0.40
59;0;2732.00;9.90;183.00;0.00;0.36
60;0;4456.00;9.50;755.00;0.00;3.28
61;0;3886.00;11.07;1652.00;0.00;0.28
62;0;2639.00;9.90;1953.00;0.00;0.44
63;0;2385.00;9.90;285.00;0.00;0.24
64;0;2557.00;9.90;406.00;0.00;0.40
65;0;3898.00;12.00;1658.00;0.00;0.24
66;0;3893.00;11.90;1647.00;0.00;0.20
67;0;2470.00;9.50;222.00;0.00;0.60
68;0;2274.00;9.90;305.00;0.00;0.28
69;0;3903.00;11.22;1651.00;0.00;0.28
70;0;2551.00;9.90;380.00;0.00;0.32
71;0;2159.00;9.90;428.00;0.00;0.32
72;0;2098.00;9.90;325.00;0.00;0.28
73;0;3565.00;9.50;728.00;0.00;2.76
74;0;3734.00;9.90;1450.00;0.00;0.36
75;0;2811.00;9.90;2285.00;0.00;0.36
76;0;1116.00;9.50;1075.00;0.00;0.32
77;0;3830.00;9.50;669.00;0.00;2.40
78;0;2264.00;9.90;500.00;0.00;0.24
79;0;2336.00;9.90;540.00;0.00;0.28
80;0;2651.00;9.90;2366.00;0.00;0.44
81;0;2661.00;9.90;2461.00;0.00;0.40
82;0;2609.00;9.90;2419.00;0.00;0.36
83;0;3709.00;9.90;1456.00;0.00;0.36
84;0;3895.00;9.90;948.00;0.00;0.32
85;0;4439.00;9.50;1224.00;0.00;2.48
86;0;3953.00;9.80;415.00;0.00;2.16
87;0;2594.00;9.50;663.00;0.00;2.80
88;0;2362.00;9.50;669.00;0.00;2.24
90;0;2532.00;9.50;569.00;0.00;2.84
91;0;3778.00;9.90;388.00;0.00;4.32
92;0;2800.00;9.90;1969.00;0.00;0.36
93;0;1963.00;9.90;596.00;0.00;0.28
94;0;2178.00;9.90;246.00;0.00;0.20
95;0;2050.00;9.90;650.00;0.00;0.40
96;0;1709.00;9.50;890.00;0.00;3.28
97;0;2831.00;9.90;1901.00;0.00;0.36
98;0;1926.00;9.50;431.00;0.00;1.60
99;0;3302.00;9.50;734.00;0.00;4.40
100;0;3368.00;9.50;955.00;0.00;5.12
101;0;1963.00;9.90;553.00;0.00;0.32
102;0;342.00;9.50;640.00;0.00;4.56
103;0;3719.00;9.90;1439.00;0.00;0.32
104;0;4402.00;9.50;984.00;0.00;2.12
105;0;377.00;9.50;1218.00;0.00;1.92
106;0;1162.00;9.90;920.00;0.00;0.44
108;0;855.00;9.90;500.00;0.00;2.04
109;0;2469.00;9.50;1097.00;0.00;1.72
110;0;807.00;9.90;442.00;0.00;0.24
111;0;529.00;11.50;618.00;0.00;4.08
112;0;2585.00;9.90;2367.00;0.00;0.40
113;0;2317.00;9.50;737.00;0.00;1.60
114;0;2523.00;9.50;482.00;0.00;1.92
115;0;580.00;10.02;626.00;0.00;0.36
116;0;3732.00;9.90;1437.00;0.00;0.32
118;0;3778.00;9.50;1108.00;0.00;1.96
119;0;3718.00;9.50;964.00;0.00;2.60
120;0;1139.00;9.90;1335.00;0.00;1.72
121;0;3967.00;9.90;774.00;0.00;0.32
122;0;4454.00;9.50;1102.00;0.00;3.24
123;0;1972.00;9.90;608.00;0.00;0.32
124;0;1099.00;11.50;764.00;0.00;0.48
125;0;637.00;11.50;773.00;0.00;0.48
126;0;4085.00;9.90;848.00;0.00;0.24
127;0;3874.00;9.90;833.00;0.00;0.28
128;0;616.00;11.50;744.00;0.00;0.32
129;0;3513.00;9.90;1390.00;0.00;0.20
130;0;2493.00;9.90;1001.00;0.00;0.24
131;0;910.00;9.90;778.00;0.00;0.36
132;0;2508.00;9.90;2135.00;0.00;0.36
133;0;2699.00;9.90;2425.00;0.00;0.28
134;0;3668.00;10.70;1513.00;0.00;0.28
135;0;1042.00;11.50;718.00;0.00;0.28
136;0;4268.00;9.90;842.00;0.00;0.24
137;0;3659.00;10.92;1516.00;0.00;0.28
138;0;4485.00;9.50;884.00;0.00;2.56
139;0;3798.00;10.50;1849.00;0.00;0.24
140;0;4531.00;9.50;268.00;0.00;1.32
141;0;2132.00;9.50;1040.00;0.00;2.08
142;0;3516.00;9.90;1370.00;0.00;0.24
143;0;1126.00;9.50;1208.00;0.00;1.48
144;0;2728.00;9.90;1899.00;0.00;0.48
145;0;1374.00;9.50;1120.00;0.00;2.12
146;0;2785.00;9.90;2212.00;0.00;0.40
147;0;2081.00;9.50;1186.00;0.00;3.40
148;0;2502.00;9.50;1161.00;0.00;2.28
149;0;2779.00;9.90;1980.00;0.00;0.48
150;0;2789.00;9.90;2067.00;0.00;0.40
151;0;3498.00;9.90;1401.00;0.00;0.20
152;0;3048.00;9.50;1454.00;0.00;2.12
153;0;1496.00;9.50;1348.00;0.00;3.28
154;0;3584.00;10.45;1615.00;0.00;0.24
156;0;415.00;9.50;981.00;0.00;1.88
157;0;107.00;10.77;2020.00;0.00;0.40
158;0;2599.00;9.90;2451.00;0.00;0.36
159;0;3826.00;9.90;914.00;0.00;0.28
160;0;1014.00;11.30;948.00;0.00;0.44
161;0;4123.00;9.90;879.00;0.00;0.36
162;0;1616.00;9.90;917.00;0.00;0.32
163;0;3995.00;9.90;974.00;0.00;0.28
164;0;605.00;9.90;977.00;0.00;0.36
165;0;1090.00;9.90;1253.00;0.00;0.32
166;0;2735.00;9.90;1433.00;0.00;0.32
167;0;629.00;9.90;1084.00;0.00;0.36
168;0;871.00;13.50;937.00;0.00;0.44
169;0;4476.00;9.50;344.00;0.00;1.32
170;0;4509.00;9.50;227.00;0.00;0.80
171;0;2632.00;9.90;1396.00;0.00;0.28
172;0;3739.00;9.50;1173.00;0.00;1.80
173;0;4302.00;10.15;1719.00;0.00;0.32
174;0;3540.00;9.50;1235.00;0.00;2.04
176;0;4265.00;9.90;1004.00;0.00;0.24
177;0;4256.00;9.90;2686.00;0.00;0.08
179;0;1081.00;9.50;1098.00;0.00;0.28
180;0;4121.00;9.90;915.00;0.00;0.24
183;0;1012.00;9.90;1643.00;0.00;1.48
184;0;4326.00;9.90;1091.00;0.00;3.36
185;0;744.00;9.90;1022.00;0.00;0.28
188;0;4089.00;9.90;1122.00;0.00;0.28
189;0;1067.00;9.90;1134.00;0.00;0.36
190;0;817.00;9.90;1207.00;0.00;0.28
192;0;4261.00;9.90;2665.00;0.00;0.08
193;0;759.00;9.90;1265.00;0.00;0.44
195;0;2576.00;9.90;2434.00;0.00;0.32
196;0;2741.00;9.90;2459.00;0.00;0.48
198;0;3507.00;9.87;1398.00;0.00;0.24
200;0;1688.00;9.90;1149.00;0.00;0.88
201;0;4498.00;9.50;1588.00;0.00;1.84
202;0;1056.00;11.50;639.00;0.00;0.40
203;0;3530.00;9.82;1387.00;0.00;0.20
204;0;2014.00;9.90;628.00;0.00;0.40
205;0;2430.00;9.90;2396.00;0.00;0.36
206;0;2761.00;9.90;2239.00;0.00;0.48
207;0;2999.00;9.90;1529.00;0.00;1.12
208;0;3442.00;9.50;1422.00;0.00;1.72
209;0;2805.00;9.90;2182.00;0.00;0.40
210;0;2727.00;9.90;2122.00;0.00;0.36
211;0;2717.00;9.90;1936.00;0.00;0.44
212;0;2749.00;9.50;1023.00;0.00;3.12
213;0;1649.00;9.50;1534.00;0.00;4.40
214;0;4278.00;9.90;2680.00;0.00;0.08
215;0;2052.00;9.90;1412.00;0.00;1.08
216;0;4051.00;9.90;1230.00;0.00;0.28
217;0;4576.00;9.50;1719.00;0.00;1.44
218;0;3543.00;9.90;1381.00;0.00;0.24
219;0;4255.00;9.90;1208.00;0.00;0.24
221;0;2402.00;9.90;2541.00;0.00;0.40
222;0;522.00;9.90;1243.00;0.00;0.28
223;0;517.00;9.90;1307.00;0.00;0.32
224;0;2471.00;9.90;2140.00;0.00;0.24
225;0;971.00;11.50;882.00;0.00;0.28
226;0;2466.00;9.90;2172.00;0.00;0.36
227;0;3825.00;9.90;1350.00;0.00;2.72
228;0;935.00;9.90;1381.00;0.00;0.44
229;0;4256.00;9.90;1504.00;0.00;0.28
230;0;4300.00;9.90;1309.00;0.00;0.24
232;0;1245.00;10.30;1314.00;0.00;0.16
234;0;1040.00;9.90;1310.00;0.00;0.48
240;0;1166.00;9.90;1495.00;0.00;0.28
241;0;4467.00;9.90;1487.00;0.00;0.32
242;0;796.00;9.90;1409.00;0.00;0.36
243;0;521.00;9.90;1462.00;0.00;0.32
244;0;3979.00;9.50;1497.00;0.00;1.52
245;0;3516.00;9.90;1379.00;0.00;0.24
246;0;4233.00;9.90;1462.00;0.00;0.28
249;0;3735.00;9.50;1503.00;0.00;1.48
251;0;4103.00;9.90;1501.00;0.00;0.36
252;0;3532.00;9.75;1379.00;0.00;0.24
253;0;3540.00;9.90;1375.00;0.00;0.20
254;0;589.00;9.90;1483.00;0.00;0.24
255;0;1563.00;9.50;1437.00;0.00;2.76
256;0;3723.00;9.90;1460.00;0.00;0.32
258;0;4495.00;9.50;1751.00;0.00;2.48
259;0;2840.00;9.90;2101.00;0.00;0.44
260;0;4277.00;9.90;2677.00;0.00;0.08
261;0;3670.00;10.50;1525.00;0.00;0.24
262;0;2632.00;9.90;2015.00;0.00;0.40
263;0;2721.00;9.90;2181.00;0.00;0.44
264;0;2356.00;9.90;2329.00;0.00;0.40
265;0;1625.00;9.50;1679.00;0.00;3.60
266;0;1858.00;9.50;1457.00;0.00;3.00
267;0;2681.00;9.90;2426.00;0.00;0.28
268;0;2742.00;9.90;2248.00;0.00;0.48
269;0;2010.00;9.50;1836.00;0.00;3.28
270;0;3719.00;9.50;1695.00;0.00;1.72
271;0;2679.00;9.90;2036.00;0.00;0.40
272;0;944.00;9.90;1512.00;0.00;0.36
273;0;2464.00;9.50;1458.00;0.00;2.52
275;0;3280.00;9.50;1306.00;0.00;2.80
277;0;2744.00;9.90;1905.00;0.00;0.40
278;0;2489.00;9.90;2402.00;0.00;0.40
279;0;2662.00;9.90;1361.00;0.00;0.36
280;0;2436.00;9.90;2367.00;0.00;0.36
281;0;795.00;9.90;1586.00;0.00;0.36
282;0;4451.00;9.50;1813.00;0.00;1.44
283;0;3849.00;12.62;1620.00;0.00;0.24
284;0;961.00;9.90;1795.00;0.00;0.24
285;0;3868.00;9.90;1392.00;0.00;0.24
286;0;2188.00;9.90;495.00;0.00;2.68
287;0;4029.00;9.90;1162.00;0.00;0.24
288;0;4121.00;10.77;1651.00;0.00;0.28
290;0;4018.00;12.37;1601.00;0.00;0.32
292;0;4246.00;11.60;1641.00;0.00;0.32
293;0;1255.00;9.90;1580.00;0.00;0.44
294;0;2677.00;9.90;2098.00;0.00;0.40
295;0;1259.00;9.90;1703.00;0.00;0.40
296;0;3795.00;9.90;1633.00;0.00;0.24
298;0;3954.00;10.50;1725.00;0.00;0.36
299;0;3674.00;9.50;1874.00;0.00;1.32
300;0;3775.00;11.57;1671.00;0.00;0.28
301;0;2728.00;9.90;1414.00;0.00;0.20
303;0;642.00;9.50;2031.00;0.00;1.96
306;0;930.00;9.90;527.00;0.00;0.36
307;0;3828.00;10.50;1775.00;0.00;0.24
309;0;980.00;9.90;1691.00;0.00;0.36
310;0;4448.00;9.50;1665.00;0.00;1.76
312;0;918.00;9.90;1685.00;0.00;1.68
314;0;4257.00;10.50;1766.00;0.00;0.28
315;0;3526.00;9.90;1373.00;0.00;0.16
316;0;2630.00;9.90;2448.00;0.00;0.28
317;0;857.00;9.90;1878.00;0.00;0.28
319;0;1442.00;9.90;1751.00;0.00;0.44
320;0;3845.00;9.90;1366.00;0.00;0.20
322;0;675.00;9.90;1759.00;0.00;0.32
323;0;2689.00;9.50;1821.00;0.00;2.28
324;0;4106.00;11.25;2027.00;0.00;0.24
327;0;1860.00;9.50;1581.00;0.00;4.52
329;0;1924.00;9.90;2161.00;0.00;0.36
330;0;1917.00;9.90;2269.00;0.00;0.36
332;0;1253.00;9.90;1928.00;0.00;2.44
333;0;3873.00;11.40;1841.00;0.00;0.24
334;0;2924.00;9.50;1900.00;0.00;2.24
335;0;2469.00;9.50;1742.00;0.00;3.48
336;0;2605.00;9.50;1659.00;0.00;2.76
337;0;2792.00;9.50;1768.00;0.00;2.04
338;0;3261.00;9.50;2172.00;0.00;4.20
339;0;2366.00;9.90;410.00;0.00;0.28
341;0;3848.00;9.97;1862.00;0.00;0.24
342;0;1837.00;9.50;1780.00;0.00;3.20
343;0;1122.00;9.90;1991.00;0.00;0.28
344;0;4175.00;9.90;1051.00;0.00;0.20
347;0;632.00;13.50;627.00;0.00;2.28
348;0;2309.00;9.90;402.00;0.00;0.24
349;0;4191.00;11.45;1866.00;0.00;0.28
350;0;158.00;9.50;1747.00;0.00;2.44
351;0;2575.00;9.90;2087.00;0.00;0.44
352;0;2655.00;9.90;1393.00;0.00;0.28
353;0;124.00;9.50;1953.00;0.00;1.92
354;0;2509.00;9.90;2169.00;0.00;0.36
355;0;260.00;9.90;1906.00;0.00;0.36
357;0;775.00;9.90;1796.00;0.00;0.24
359;0;1759.00;9.50;1406.00;0.00;3.12
361;0;1151.00;9.90;1996.00;0.00;0.28
362;0;4098.00;11.50;1866.00;0.00;0.28
363;0;2504.00;9.90;2384.00;0.00;0.32
364;0;3973.00;9.50;2251.00;0.00;2.32
365;0;174.00;9.90;1993.00;0.00;0.36
366;0;4115.00;9.90;1549.00;0.00;0.28
368;0;2953.00;9.50;1686.00;0.00;2.36
369;0;3911.00;10.40;1854.00;0.00;0.16
371;0;3934.00;10.47;1824.00;0.00;0.24
372;0;3921.00;10.45;1819.00;0.00;0.24
373;0;804.00;9.90;1999.00;0.00;0.28
374;0;2610.00;9.90;1930.00;0.00;0.36
375;0;3928.00;10.47;1835.00;0.00;0.20
377;0;4121.00;9.50;2316.00;0.00;1.52
378;0;4220.00;9.90;2093.00;0.00;0.32
379;0;3919.00;10.47;1846.00;0.00;0.20
380;0;946.00;9.90;1998.00;0.00;0.32
381;0;1532.00;9.50;1761.00;0.00;3.00
382;0;2587.00;9.90;1956.00;0.00;0.40
383;0;4268.00;9.90;1325.00;0.00;0.20
384;0;4374.00;9.90;2075.00;0.00;0.28
385;0;4268.00;9.90;1346.00;0.00;0.20
386;0;2585.00;9.90;2025.00;0.00;0.32
387;0;1137.00;9.90;1612.00;0.00;0.28
388;0;1985.00;9.50;2100.00;0.00;2.56
389;0;2234.00;9.50;1576.00;0.00;3.96
390;0;2692.00;9.90;2103.00;0.00;0.32
391;0;4252.00;9.90;1373.00;0.00;0.16
392;0;1997.00;9.90;2220.00;0.00;0.36
393;0;3864.00;9.90;798.00;0.00;0.28
394;0;2764.00;9.50;1937.00;0.00;0.84
395;0;4568.00;9.90;1370.00;0.00;0.28
396;0;4259.00;9.90;2686.00;0.00;0.08
397;0;4578.00;9.50;1843.00;0.00;1.24
398;0;1971.00;9.90;566.00;0.00;0.36
399;0;4099.00;9.90;826.00;0.00;0.24
400;0;2348.00;9.90;379.00;0.00;0.32
401;0;2663.00;9.90;2000.00;0.00;0.48
403;0;4473.00;9.90;1441.00;0.00;0.32
404;0;1923.00;9.90;2248.00;0.00;0.40
405;0;538.00;9.90;2265.00;0.00;0.32
406;0;2217.00;9.90;2539.00;0.00;0.40
407;0;4535.00;9.90;1546.00;0.00;0.32
408;0;2648.00;9.90;1923.00;0.00;0.40
409;0;2788.00;9.90;1937.00;0.00;0.40
410;0;2683.00;9.90;2078.00;0.00;0.44
411;0;2797.00;9.50;1829.00;0.00;1.96
412;0;2948.00;9.50;1995.00;0.00;2.64
413;0;2741.00;9.90;2091.00;0.00;0.36
414;0;3940.00;9.90;581.00;0.00;0.32
415;0;1742.00;9.90;2140.00;0.00;0.40
416;0;4014.00;9.50;1638.00;0.00;0.36
417;0;3534.00;9.90;1366.00;0.00;0.24
418;0;2592.00;9.90;2252.00;0.00;0.40
419;0;1032.00;9.50;2195.00;0.00;4.08
420;0;1940.00;9.90;2258.00;0.00;0.40
421;0;2712.00;9.90;2313.00;0.00;0.36
422;0;1878.00;9.90;2276.00;0.00;0.36
423;0;616.00;9.50;1867.00;0.00;1.60
424;0;2650.00;9.90;1906.00;0.00;0.48
425;0;2712.00;9.90;2209.00;0.00;0.36
426;0;2729.00;9.90;1405.00;0.00;0.20
427;0;2468.00;9.90;2220.00;0.00;0.40
428;0;4391.00;9.90;1794.00;0.00;0.16
429;0;298.00;9.50;1779.00;0.00;1.96
430;0;1834.00;9.90;2214.00;0.00;0.36
431;0;2748.00;9.90;2356.00;0.00;0.52
432;0;2509.00;9.90;2214.00;0.00;0.40
433;0;2217.00;9.90;2171.00;0.00;0.36
434;0;1718.00;9.90;2197.00;0.00;0.40
435;0;2306.00;9.90;2305.00;0.00;0.40
436;0;2350.00;9.90;404.00;0.00;0.28
437;0;3548.00;9.90;1370.00;0.00;0.24
438;0;4334.00;9.90;2268.00;0.00;0.24
441;0;3970.00;9.90;611.00;0.00;0.28
442;0;2698.00;9.90;2257.00;0.00;0.40
443;0;2487.00;9.90;2368.00;0.00;0.36
444;0;1794.00;9.90;2139.00;0.00;0.32
445;0;4561.00;9.90;2062.00;0.00;0.32
446;0;4521.00;9.90;2023.00;0.00;0.24
447;0;1978.00;9.90;2210.00;0.00;0.36
448;0;1711.00;9.90;2106.00;0.00;0.28
449;0;3687.00;9.90;1697.00;0.00;0.20
450;0;1726.00;9.90;2085.00;0.00;0.36
451;0;1166.00;9.50;2725.00;0.00;4.08
452;0;2056.00;9.90;2353.00;0.00;0.32
453;0;4563.00;9.50;2316.00;0.00;1.56
454;0;4504.00;9.90;2190.00;0.00;0.28
455;0;4422.00;9.90;2148.00;0.00;0.36
456;0;1946.00;9.90;2340.00;0.00;0.40
457;0;2671.00;9.90;2452.00;0.00;0.32
458;0;2601.00;9.90;2292.00;0.00;0.48
459;0;1933.00;9.90;2437.00;0.00;0.36
460;0;3905.00;9.90;674.00;0.00;0.32
461;0;2251.00;9.90;2474.00;0.00;0.24
463;0;2219.00;9.90;2361.00;0.00;2.00
464;0;3449.00;9.50;2570.00;0.00;6.92
465;0;2382.00;9.90;2326.00;0.00;0.84
466;0;2223.00;9.90;2466.00;0.00;0.40
467;0;4564.00;9.90;1384.00;0.00;0.24
468;0;866.00;9.50;2098.00;0.00;3.44
469;0;2261.00;9.90;2470.00;0.00;0.24
470;0;4350.00;9.90;2405.00;0.00;0.24
471;0;4048.00;9.90;1485.00;0.00;0.24
472;0;4350.00;9.90;2433.00;0.00;0.24
473;0;3874.00;10.50;1567.00;0.00;0.28
474;0;4390.00;9.90;2404.00;0.00;0.24
475;0;2567.00;9.90;2385.00;0.00;0.36
476;0;2078.00;9.90;2428.00;0.00;0.52
477;0;4368.00;9.90;2440.00;0.00;0.20
478;0;2087.00;9.90;2569.00;0.00;0.40
479;0;2385.00;9.90;2450.00;0.00;0.36
480;0;2213.00;9.90;2554.00;0.00;0.44
481;0;2555.00;9.90;2527.00;0.00;0.32
482;0;2263.00;9.90;363.00;0.00;0.28
483;0;4029.00;9.90;1478.00;0.00;0.28
484;0;1959.00;9.90;2213.00;0.00;0.36
485;0;1901.00;9.90;2213.00;0.00;0.44
486;0;4015.00;9.90;1466.00;0.00;0.32
487;0;2420.00;9.90;212.00;0.00;0.32
488;0;1742.00;9.90;2114.00;0.00;0.32
489;0;2833.00;9.50;2267.00;0.00;2.40
490;0;1673.00;9.50;2618.00;0.00;5.64
491;0;2816.00;9.90;1902.00;0.00;0.40
492;0;57.00;9.50;2237.00;0.00;2.80
493;0;386.00;9.50;2104.00;0.00;3.00
494;0;1647.00;9.50;2119.00;0.00;2.64
495;0;1230.00;9.50;2533.00;0.00;5.24
496;0;1860.00;9.90;2104.00;0.00;0.36
497;0;2575.00;9.90;2038.00;0.00;0.36
498;0;2664.00;9.90;2047.00;0.00;0.32
499;0;2641.00;9.90;2129.00;0.00;0.40
500;0;3881.00;9.90;637.00;0.00;0.16
501;0;2392.00;9.90;241.00;0.00;0.24
502;0;1790.00;9.90;2241.00;0.00;0.52
503;0;4116.00;12.47;1635.00;0.00;0.16
504;0;1986.00;9.90;2178.00;0.00;0.40
505;0;2562.00;9.90;2600.00;0.00;0.36
506;0;4547.00;9.50;2208.00;0.00;1.52
507;0;2851.00;9.90;2049.00;0.00;0.48
508;0;1864.00;9.50;2546.00;0.00;0.28
509;0;1740.00;9.90;2084.00;0.00;0.36
510;0;1732.00;9.90;2067.00;0.00;0.40
511;0;4475.00;9.50;2404.00;0.00;2.40
512;0;3342.00;9.50;2350.00;0.00;5.96
513;0;3795.00;9.90;1621.00;0.00;0.24
514;0;3785.00;9.90;1625.00;0.00;0.20
515;0;3785.00;9.90;1634.00;0.00;0.20
516;0;3815.00;9.90;1638.00;0.00;0.20
517;0;3709.00;9.50;60.00;0.00;4.32
518;0;3659.00;10.50;1527.00;0.00;0.28
519;0;3675.00;10.87;1534.00;0.00;0.24
520;0;3950.00;10.50;1685.00;0.00;0.28
523;0;1370.00;9.50;1914.00;0.00;3.32
524;0;3830.00;9.90;821.00;0.00;0.20
525;0;4021.00;9.90;1455.00;0.00;0.28
